comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
Ugyqwo3podbEpZCCZdh4AaABAg,Death 💀 is everywhere., ,,@frankrivera7460,17 minutes ago,0,UC8his4eKjsykzTZERhkp6bA,@frankrivera7460,https://yt3.ggpht.com/ytc/AIdro_n1YRi8i8TpTnKtMIARSi9xPLn2rKU-ONxy_O_TrQ3cSvg7zMr2VhNJEvOs1oIoKW7QLA=s88-c-k-c0x00ffffff-no-rj,False,iHZsR-ZJL3Q,2025-01-13 14:45:25.465824-07:00,Monday,14
UgxQdMAMcMvM-PTv5y94AaABAg,Was the anybody intoxicated during this incident?, ,,@stephaniejacobs3809,23 minutes ago,0,UCv6fqGsoiOD7upwHPn2JjIA,@stephaniejacobs3809,https://yt3.ggpht.com/ytc/AIdro_l2TaXSiWESk1JUBZ6e2KM3k1P5yT_Juxr1tZnMhT3FlJ8=s88-c-k-c0x00ffffff-no-rj,False,iHZsR-ZJL3Q,2025-01-13 14:39:25.465846-07:00,Monday,14
