comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
Ugzxv_GCImb64jti71F4AaABAg,Why wouldn’t he be responsible?,3,,@kendrickgreer,4 days ago,0,UCWaeuNj12wBpr-cOeAHXBnQ,@kendrickgreer,https://yt3.ggpht.com/ytc/AIdro_lc1bJaSuGiaku66mIpFYs0366ehHU8GR5iNkAkOtVUPs0=s88-c-k-c0x00ffffff-no-rj,False,NkzHFIapSXc,2024-12-17 21:15:14.337419-07:00,Tuesday,21
UgzHKnUaaFH7YbbpWal4AaABAg,"I hope the 16 is in jail, and the investigators can at least say what is going on with the investigation, keep the family updated, what if they were in their shoes, wouldn’t they want answers.",3,,@janiegonzalez1138,4 days ago,0,UCdHfeKvgV5ZnW2k_YzeQmVQ,@janiegonzalez1138,https://yt3.ggpht.com/ytc/AIdro_knGtTDj5QtP66z2vCA0EDW5FI_6a1wMYCiZ7rZLAY=s88-c-k-c0x00ffffff-no-rj,False,NkzHFIapSXc,2024-12-17 21:15:14.337439-07:00,Tuesday,21
Ugx_c_9UY5aSf-Es_-t4AaABAg,Sound like the 16 year old is affluent.,2,,@benjaminvargas1000,3 days ago,0,UCspvB5ctfQDlywkGMUhIRNw,@benjaminvargas1000,https://yt3.ggpht.com/ytc/AIdro_l8Zlrp3m0Ra_cJt8T-BB0oL4fQy3a8jFSNNFWxoz8=s88-c-k-c0x00ffffff-no-rj,False,NkzHFIapSXc,2024-12-18 21:15:14.337442-07:00,Wednesday,21
Ugz2YAR7M4LoQXR3NNl4AaABAg,Why was a 16 year old out driving at 3 am? Isn't there a curfew?, ,,@Jennifercadd,34 minutes ago,0,UCInoLzfEc4zF8PFuaESKEhA,@Jennifercadd,https://yt3.ggpht.com/ytc/AIdro_mwZ1j47P-1MSi7Yc6lDs6gW-Oe8t2jbnanc9L7071r0g=s88-c-k-c0x00ffffff-no-rj,False,NkzHFIapSXc,2024-12-21 20:41:14.337445-07:00,Saturday,20
