comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgzkfuIO_GJoxI56Hm14AaABAg,"If HS kids are too clueless about walking in front a moving train. then it's not the fault of the trains.
Taking responsibility works both ways.",5,,@arthurfoyt6727,1 day ago (edited),0,UCr73xMaxz7aMqUAHpoKyAqw,@arthurfoyt6727,https://yt3.ggpht.com/ytc/AIdro_ldTrHWtbSC5PWSi4mBcSN5lls5YjcFLZUt3qLcpoM=s88-c-k-c0x00ffffff-no-rj,False,xTxyF58PxUo,2024-12-20 21:17:21.728261-07:00,Friday,21
Ugz-dBgc0SqLtU7EdJZ4AaABAg,The trains have been there forever and now all of a sudden it's a big deal. Unbelievable!,2,2,@mebluewater,2 days ago,0,UC0d_Ovz8zQnqqa7rcdvH9AA,@mebluewater,https://yt3.ggpht.com/z-d-q6rwN5V-rhF-5zm8hAcrhk1CwICFcqHrIZhAgjQYKAl9hewkO4iDJL3myfQ2xCGxjn8c=s88-c-k-c0x00ffffff-no-rj,False,xTxyF58PxUo,2024-12-19 21:17:21.728286-07:00,Thursday,21
UgwR4Lycx3AGy3XqAVJ4AaABAg,Carlos coy went to that school for a while, ,,@walterw4783,2 days ago,0,UCB_9lNw236hDQAPJiJEtaVg,@walterw4783,https://yt3.ggpht.com/ytc/AIdro_lR6mwyn4MvDVuLA5fEWXH6m6hMieU4PP0uLjviSn9uzq0=s88-c-k-c0x00ffffff-no-rj,False,xTxyF58PxUo,2024-12-19 21:17:21.728289-07:00,Thursday,21
Ugyj9Xmaz-1MTHMwEy14AaABAg,Right down the street from those other two schools Roderick Paige, ,,@TiffanyJones-gm2bd,1 day ago,0,UCKw1lqoV5b_80bTwYignw8Q,@TiffanyJones-gm2bd,https://yt3.ggpht.com/ytc/AIdro_kq6YXb49jimZm2YludLYcB7k8cNgTm_4PC3ukkjBS36lsG88gBf4yVReewSB8_5Sc-1A=s88-c-k-c0x00ffffff-no-rj,False,xTxyF58PxUo,2024-12-20 21:17:21.728292-07:00,Friday,21
UgyvTt3GlWJS-yKjqRx4AaABAg,😮😮😮💔💔💔😪😪😪😪🙏🙏🙏🙏🙏 city planning and development WHERE IS????   THIS IS HORRIBLE. 😢😢😢😢, ,,@angelamrivera7365,2 days ago,0,UCVg0nOhfPOP3E4Gh1kymaKg,@angelamrivera7365,https://yt3.ggpht.com/ytc/AIdro_nTIJ6WePvQB4RjCH4tqFbr5i4H_cPk_UyVixrfl5k=s88-c-k-c0x00ffffff-no-rj,False,xTxyF58PxUo,2024-12-19 21:17:21.728294-07:00,Thursday,21
UgzRbPA_NVitixwXY4R4AaABAg,Yeah I don’t think that will happen, ,,@Acompony,1 day ago,0,UCFEDIZzChCJe9Ftr2OvPgkw,@Acompony,https://yt3.ggpht.com/XUVabMWgu4Up7gwpyCJp8nrvOOKy2ePBFD-YWwbzzgXSRvWs8IVLsKgW1PhS5EZB0VIebbCTr5c=s88-c-k-c0x00ffffff-no-rj,False,xTxyF58PxUo,2024-12-20 21:17:21.728296-07:00,Friday,21
Ugz-dBgc0SqLtU7EdJZ4AaABAg.ACFce-lV4WHACG82g4ykqU,"Yup,I had the same thought",1,,@Texas_Made_,1 day ago,1,UC5F3cHXZLjC15os5McSooEw,@Texas_Made_,https://yt3.ggpht.com/m6pW2lIR_9aJvSOX304Hum6ABMfOkvTFSSevCcA4K5e0Pmfr6oJkpqnJ454qtRBpi-HO5Fj0FQ=s88-c-k-c0x00ffffff-no-rj,False,xTxyF58PxUo,2024-12-20 21:17:21.728299-07:00,Friday,21
Ugz-dBgc0SqLtU7EdJZ4AaABAg.ACFce-lV4WHACGzM3WmOAH,People need to stay off the tracks. It is trespassing. Teach your children proper train track safety. People are dying all over the country due to lack of respect of thse huge moving objects whether they are passenger trains or cargo trains they have been around for way longer than us that are currently here complaining about them. The tracks have been as well.,2,,@carriemeinhart6611,1 day ago,1,UCsbyUzCvtGhv-BM5kV87L4g,@carriemeinhart6611,https://yt3.ggpht.com/ytc/AIdro_nqbUY2X9QYRfupjT0ApodmFXhWcAKQAHYN_vlAjaQoWEkr=s88-c-k-c0x00ffffff-no-rj,False,xTxyF58PxUo,2024-12-20 21:17:21.728301-07:00,Friday,21
