comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgyrOCHC0mjBIo_Ko4l4AaABAg,She done, ,,@deelee8965,5 hours ago,0,UCr8DJkvTKhxbZc67q-kpz-A,@deelee8965,https://yt3.ggpht.com/ytc/AIdro_nBWbLNjGxbQMpaFsH9LKVC6IDbsAMZlpy2cACo_O0=s88-c-k-c0x00ffffff-no-rj,False,d-j6RNTnGU8,2024-12-21 16:09:46.010449-07:00,Saturday,16
UgxDeE2j9oL4NRrCuSl4AaABAg,🙏,2,,@Felicia17469,11 hours ago,0,UCiTGW92PsnZyOeMxFtptiMg,@Felicia17469,https://yt3.ggpht.com/4--L82VTTat9ZfPBcIQbm-2_kc19rTsFvyB74p8kKn3fosgj7luXdIetSt0scoovqi2PhNwz=s88-c-k-c0x00ffffff-no-rj,False,d-j6RNTnGU8,2024-12-21 10:09:46.010467-07:00,Saturday,10
UgxTg1iQyp7fQIeE2Z94AaABAg,Omg,2,,@Felicia17469,11 hours ago,0,UCiTGW92PsnZyOeMxFtptiMg,@Felicia17469,https://yt3.ggpht.com/4--L82VTTat9ZfPBcIQbm-2_kc19rTsFvyB74p8kKn3fosgj7luXdIetSt0scoovqi2PhNwz=s88-c-k-c0x00ffffff-no-rj,False,d-j6RNTnGU8,2024-12-21 10:09:46.010469-07:00,Saturday,10
