comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgygSMBrBkI5zlPTkA54AaABAg,WTF WHYYYYY SHE NEEDS TO BE IN PRISON FOR LIFE, ,,@MylifeMyway7283,21 minutes ago,0,UCQA04EeGQgG0hqR4DUbD4HQ,@MylifeMyway7283,https://yt3.ggpht.com/Rx-rMTkuLnpab9gyrdpeNf1s9nesOPQ2YjK6tDYKJdibr0zIGsGDEfhO76q91zU5spsbbf2A=s88-c-k-c0x00ffffff-no-rj,False,gWdPOH5HEvI,2025-01-02 21:40:48.124803-07:00,Thursday,21
UgxadOLH9iTaEQZQd5Z4AaABAg,I don't understand why isn't covered under worker's comp?, ,,@ahanna4396,8 minutes ago,0,UCd9OKV4IShROebbHHbtHACA,@ahanna4396,https://yt3.ggpht.com/ytc/AIdro_nRp5aHARygYRluts68h7HXJBHh3n5ueKHceuSVGf0=s88-c-k-c0x00ffffff-no-rj,False,gWdPOH5HEvI,2025-01-02 21:53:48.124849-07:00,Thursday,21
UgyMjW54bDf0du4c6ct4AaABAg,J'ai essayé de répéter le truc de la vidéo et j'ai maintenant un nouveau record : casser un vase et rire jusqu'à en pleurer👄, ,,@CherieMerrellll,54 minutes ago,0,UCG3S-nMkWYKRdOfYMPS9emA,@CherieMerrellll,https://yt3.ggpht.com/74r2Es-rsq3RstCc35wxiuGF6Cm-fmefj9Us3X3K3_2zVKO9ZPa_T7DQjsJHf__Yzbi5hp2_r8U=s88-c-k-c0x00ffffff-no-rj,False,gWdPOH5HEvI,2025-01-02 21:07:48.124854-07:00,Thursday,21
UgyIZjJz_Lrvr-d1Ncd4AaABAg,😢, ,,@robinbanks610,7 minutes ago,0,UCe442ZTbwnfPJ6q-fXBET8A,@robinbanks610,https://yt3.ggpht.com/bfONlTkUeUpH9wAk_rjZ9tXH7Ad8JrqKqsep9HuCfjhEkibq-XjMcGnhHRKQx56fdwmLVfbq=s88-c-k-c0x00ffffff-no-rj,False,gWdPOH5HEvI,2025-01-02 21:54:48.124858-07:00,Thursday,21
