comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
Ugx3VEp-HpH2QEWlHot4AaABAg,Wow. I hope that 2 minute joyride was worth throwing away the next 10 years of his life in prison.,1,,@HybridPhoenix08,7 hours ago,0,UCVfF16Cq72Z8gUmD1oi1DyA,@HybridPhoenix08,https://yt3.ggpht.com/ytc/AIdro_mGxOygGcXPWnjezEAnL4KvWhSnaWZa9qArbC_ylqKLzQ=s88-c-k-c0x00ffffff-no-rj,False,UxKCAwDrojA,2024-12-21 13:44:01.450397-07:00,Saturday,13
UgwyywM9Lj8QUw9EDWt4AaABAg,This kid and his friend are very seriously injured in a crash they caused! Who's going to pay for that kids hospital bill? Probably us taxpayers.,1,,@DavidSoffer-x9v,7 hours ago,0,UCiRNNIc4eycSDTjmhHHvqWQ,@DavidSoffer-x9v,https://yt3.ggpht.com/X2OZ7UZ0xg9F1lRbOT4cfAe1u0gJeY0aa0SQf9JKrO-l5W0smiCgZ6wprw3xmzPVlIcTGXsQng=s88-c-k-c0x00ffffff-no-rj,False,UxKCAwDrojA,2024-12-21 13:44:01.450413-07:00,Saturday,13
UgxFDKEp35OgfGj6Yi94AaABAg,Stop stealing cars, ,,@joeyinwi1514,23 minutes ago,0,UCPP-LDO0YomEods4a5tUWbA,@joeyinwi1514,https://yt3.ggpht.com/ytc/AIdro_n-Irzd_BuctBXTmLZDI5D_HXsQDLiM2hxnoQMmXUf4tQ=s88-c-k-c0x00ffffff-no-rj,False,UxKCAwDrojA,2024-12-21 20:21:01.450415-07:00,Saturday,20
