comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgyLsbLbTM4m0hliI7p4AaABAg,In the meantime no regards for the U.S. tax payer Citizen's. What a piece of nothing just like his jackass party. 🤬🤬🤬🤬🤬🤬🤬,2,,@gar9429,8 minutes ago (edited),0,UCPt1JSaMmFCt39pkMf5kiyQ,@gar9429,https://yt3.ggpht.com/ytc/AIdro_lmDBGMmZI0farmKkaUWAn4_LBOKxSCidkwhsYjFiq_AQY=s88-c-k-c0x00ffffff-no-rj,False,qbPZGOIesuU,2024-12-23 09:54:53.332674-07:00,Monday,9
UgyrJCn-fnEp0vezDL54AaABAg,Unabomber included in it?,2,,@davinxi5926,12 minutes ago,0,UCpccd7kTdkAkuY5hGuwK95w,@davinxi5926,https://yt3.ggpht.com/ytc/AIdro_lykiqhKBu9ggho2jtyZn8tWqqCB7-Gb3rv2CYZFxI=s88-c-k-c0x00ffffff-no-rj,False,qbPZGOIesuU,2024-12-23 09:50:53.332729-07:00,Monday,9
UgzyzoOFeIXtpQBAqId4AaABAg,wtf?,1,,@2WheelPursuit,6 minutes ago,0,UCfGJALt2enKvHGlMuwUTILQ,@2WheelPursuit,https://yt3.ggpht.com/p03rRbrPfEbzQnsArHgwCntgxyAOgu13r13xVngFAiDMm61SRGcdvc_yb_u45noyBnNPxJtlbQ=s88-c-k-c0x00ffffff-no-rj,False,qbPZGOIesuU,2024-12-23 09:56:53.332731-07:00,Monday,9
Ugxdq8qoHFreGaBOvT14AaABAg,Too senile to stand trial himself but is A-okay to give pardons???!! Make it make sense. Bondi and Ka$h need to void all of this BS!, ,,@tammyscott3706,3 minutes ago,0,UCPZtqY8T498yUpGkDTobrIQ,@tammyscott3706,https://yt3.ggpht.com/ytc/AIdro_nJUllEogTEELWlnNfDk7ehLrtyUcG42xISUpEGSoE=s88-c-k-c0x00ffffff-no-rj,False,qbPZGOIesuU,2024-12-23 09:59:53.332734-07:00,Monday,9
