comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
Ugzszq_9DmTRRAL0xQB4AaABAg,It’s not raw footage if it’s edited.,4,,@stephenj5980,5 minutes ago,0,UC4R0gWzA259idm97NVXBtcg,@stephenj5980,https://yt3.ggpht.com/ytc/AIdro_l6FI5LrDMf8BUWUp5tj7Djthkn9k7l392nB1leUw=s88-c-k-c0x00ffffff-no-rj,False,LyR_MbRtL3E,2024-12-29 06:01:16.722790-07:00,Sunday,6
UgwKk223fc4eKmwkJct4AaABAg,Were there foreigners aboard ?,1,,@jenniferDelamar-b2m,3 minutes ago,0,UCFTnMQTEHFhkyjOQTakSrTg,@jenniferDelamar-b2m,https://yt3.ggpht.com/ytc/AIdro_lJOMJNu2GxkJHeKLZkk_7Bgm6yWettiVvdp26au4qXcqHyy3vUy68uVTY_C4HFXp6QCA=s88-c-k-c0x00ffffff-no-rj,False,LyR_MbRtL3E,2024-12-29 06:03:16.722806-07:00,Sunday,6
UgycjWDMs_Y7PB2wdPd4AaABAg,What the heck happened?,2,1,@patrickarlaud4677,9 minutes ago,0,UCUTbLh2qidsGeD0y2UvtZ1A,@patrickarlaud4677,https://yt3.ggpht.com/ytc/AIdro_m6criesi6kd8_eyjZPbY7h2-eONwd3QOZOOmiMyqE=s88-c-k-c0x00ffffff-no-rj,False,LyR_MbRtL3E,2024-12-29 05:57:16.722812-07:00,Sunday,5
UgxdtTlmrDK32Rfbd6p4AaABAg,So sad,1,1,@mlebrooks,17 minutes ago,0,UChfvwZgRXP70PKcQlE_DEKQ,@mlebrooks,https://yt3.ggpht.com/9y5jWBCH0Vd0ELTvpxc98-Co5lYI2jvBMwWmyJL5jwkRQrZBXlhXuLLogPzT0Yeno0ZIcwFQE2A=s88-c-k-c0x00ffffff-no-rj,False,LyR_MbRtL3E,2024-12-29 05:49:16.722814-07:00,Sunday,5
UgyPzotJRzzsr0tcE-Z4AaABAg,🙏🙏🙏,2,,@rose.d.cent.,6 minutes ago,0,UCplV1J6bGMpF7x4nMwkiSkg,@rose.d.cent.,https://yt3.ggpht.com/aNI0hp05EAziPNvFqrL4Zkg1YHb-W0SIBAX_uU3R-wDyvsJH0AHOhdyXV6Ettu_8j-qYcqaqvg=s88-c-k-c0x00ffffff-no-rj,False,LyR_MbRtL3E,2024-12-29 06:00:16.722817-07:00,Sunday,6
UgzvfUiCjKhZQ-NnjXp4AaABAg,😢,1,,@3orion33,36 minutes ago,0,UC7teLLsYR8YeQ_4rD5PdcpQ,@3orion33,https://yt3.ggpht.com/ytc/AIdro_la-H9d58afKmA1gx1QVtyU-KPQL-P_-zFly6BX3pJlvct2ymNDOK1_281YXJGJXUfWug=s88-c-k-c0x00ffffff-no-rj,False,LyR_MbRtL3E,2024-12-29 05:30:16.722820-07:00,Sunday,5
Ugzl000jhsy5X9vFI1d4AaABAg,🙏🏾🙏🏾,1,,@SoAngelaKay,27 minutes ago,0,UCOFEQWJs9Kv-BRMCGry1mkA,@SoAngelaKay,https://yt3.ggpht.com/u0bZwnocG8edastjDW88_lcOCmBf3kiWh5OSl9KYbW5reLN7Yf9L1qBFieh6x0tx60DBI1OC=s88-c-k-c0x00ffffff-no-rj,False,LyR_MbRtL3E,2024-12-29 05:39:16.722824-07:00,Sunday,5
UgycjWDMs_Y7PB2wdPd4AaABAg.ACcwlQvdda9ACcx9CiTY4A,"'A passenger plane burst into flames Sunday after it skid off a runway at a South Korean airport and slammed into a concrete fence when its front landing gear apparently failed to deploy, killing at least 177 people according to officials.

The youngest passenger on board the Jeju Air flight which crash-landed on Sunday at Muan International Airport was a three-year-old child, and the oldest was a 78-year-old, according to the fire service, citing the passenger manifest. There were two survivors, and two of the 181 people on board unaccounted for.'",1,,@hunnuunny,6 minutes ago,1,UCNxJSYWcjUgdEpPw-ldqK5g,@hunnuunny,https://yt3.ggpht.com/5BxQ8CcLpDHGxJnffcFdY37x-aD83FZwIrSQ0VCer4c-vhlmHc6-repKHhSaYr8xYlFQwtvxsw=s88-c-k-c0x00ffffff-no-rj,False,LyR_MbRtL3E,2024-12-29 06:00:16.722826-07:00,Sunday,6
UgxdtTlmrDK32Rfbd6p4AaABAg.ACcvoUHKzcMACcx5yaIXRH,who is? not me, ,,@24-7traumacleaningandbiore3,6 minutes ago,1,UCeeDzuddfatI3S_BqC-V8gA,@24-7traumacleaningandbiore3,https://yt3.ggpht.com/ytc/AIdro_lPzwNJIwW1k0s0Pq5m5acZMdMZ1WQ2bze8T2FvmSmc-8rjJdg=s88-c-k-c0x00ffffff-no-rj,False,LyR_MbRtL3E,2024-12-29 06:00:16.722829-07:00,Sunday,6
