comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgwYAHAdkbGRXguaC3V4AaABAg,How is it possible to survive from this crash?,5,1,@eyobtesfaye5337,7 minutes ago,0,UCKCl2iihiUVOoZLNi2pBUWA,@eyobtesfaye5337,https://yt3.ggpht.com/8Y0kb5DZSZUBjwtk3zNNBBEt6ENUWOSiU41FRx7LfLFaUhg2t69wvyzqTa8O3qflx56HnV0g=s88-c-k-c0x00ffffff-no-rj,False,EF6f8raUFik,2024-12-29 05:58:07.417241-07:00,Sunday,5
UgytT51B7fof4Hdvipt4AaABAg,🙏,3,,@3orion33,34 minutes ago,0,UC7teLLsYR8YeQ_4rD5PdcpQ,@3orion33,https://yt3.ggpht.com/ytc/AIdro_la-H9d58afKmA1gx1QVtyU-KPQL-P_-zFly6BX3pJlvct2ymNDOK1_281YXJGJXUfWug=s88-c-k-c0x00ffffff-no-rj,False,EF6f8raUFik,2024-12-29 05:31:07.417264-07:00,Sunday,5
UgwYAHAdkbGRXguaC3V4AaABAg.ACcwpFAh-SDACcx9uZjN62,"The Heavenly Father, believe he is the way and accept him into your heart", ,,@Notworthy85,5 minutes ago,1,UCBqe2Ft9a5djGcxvjqSDnKQ,@Notworthy85,https://yt3.ggpht.com/ygb88zc4N415y_y8AdqWX_HcG969_xyxgUmB7eZFN76A0gSgdZ2Mwfb6wElsTfN6Ci8Xh2MaYQ=s88-c-k-c0x00ffffff-no-rj,False,EF6f8raUFik,2024-12-29 06:00:07.417269-07:00,Sunday,6
