comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgydfQRPiGrS_loY0Qx4AaABAg,"Si notre quotidien était aussi amusant que de regarder cette vidéo, je ne me lasserais jamais des relations👄", ,,@ClarenceMerrillll,47 minutes ago,0,UCwLSikrZfxLw576kRz4z2tQ,@ClarenceMerrillll,https://yt3.ggpht.com/ywzeGbQU87e_ziSOrEXC73cFwYo2mkO8uTVxDe85dAfJ-6BCS1KSKa7tfWb83fP90KbVTW_aBGs=s88-c-k-c0x00ffffff-no-rj,False,6qBcLnwn3Dc,2025-01-07 16:19:19.267858-07:00,Tuesday,16
