comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgyEuj06Nkpl23E4_Td4AaABAg,Why doesn't the news cover the fact that it was riddled with bullet holes on the tail??,9,,@JimmyJohnson-uq6um,19 minutes ago,0,UCOr9bpLc_9py2_nUZ0AxS9w,@JimmyJohnson-uq6um,https://yt3.ggpht.com/ytc/AIdro_nbnIwyYsF5KGzS2pWd-Bbv2zgtWKXIXYtKtnh9Q669BzQAGM9gxLELfbqgp3aEheu7BQ=s88-c-k-c0x00ffffff-no-rj,False,5G7k_86LdyY,2024-12-26 06:42:46.990568-07:00,Thursday,6
Ugyw6Znb8V_86u7iGxB4AaABAg,I got flagged for hate speech for saying the plane is riddled with pew pew holes,5,,@FUu-ql4kf,17 minutes ago,0,UC4k0L2zbaVHdbAgnCEsr2SA,@FUu-ql4kf,https://yt3.ggpht.com/ytc/AIdro_nEK1kbF7CC8jzmxy5AOsGznV0V8U7waLwCm7EBugLuJA6Zhn2wYaW4DejMrvW3aNbXFg=s88-c-k-c0x00ffffff-no-rj,False,5G7k_86LdyY,2024-12-26 06:44:46.990583-07:00,Thursday,6
Ugw5387ikVr2BN0OWYl4AaABAg,But 11 alive you absolutely should report that it was shot down. Be honest, ,,@shofindo2350,3 minutes ago,0,UC97aZ9sGCvvHiMaMUW0e7jQ,@shofindo2350,https://yt3.ggpht.com/DMglCz-3GMPyjhAKRoLW6M-USl3da-_6Z1vjlAvHwvNKeuRkwkeR8CHQ7Y9YUP0Z3v4EdWz-2A=s88-c-k-c0x00ffffff-no-rj,False,5G7k_86LdyY,2024-12-26 06:58:46.990586-07:00,Thursday,6
UgzW6NLfUyuqtshYQeZ4AaABAg,Bird strikes do not put shrapnel holes into the rear of an aircraft.., ,,@WesleyCooke-ou6hz,3 minutes ago,0,UCJy7-M1b1AIWYowi-_lxizw,@WesleyCooke-ou6hz,https://yt3.ggpht.com/ytc/AIdro_n3m7xeWn5ptA_zwpmU81y3O6-jbv8WvjnnpyQKbi9YeNOmEZNThwjQW3EwN3-DVI6pDA=s88-c-k-c0x00ffffff-no-rj,False,5G7k_86LdyY,2024-12-26 06:58:46.990588-07:00,Thursday,6
UgxMcBkVnMxTcU7O2Cx4AaABAg,It was shot down over Azerbaijan everyone knows this, ,,@shofindo2350,4 minutes ago,0,UC97aZ9sGCvvHiMaMUW0e7jQ,@shofindo2350,https://yt3.ggpht.com/DMglCz-3GMPyjhAKRoLW6M-USl3da-_6Z1vjlAvHwvNKeuRkwkeR8CHQ7Y9YUP0Z3v4EdWz-2A=s88-c-k-c0x00ffffff-no-rj,False,5G7k_86LdyY,2024-12-26 06:57:46.990590-07:00,Thursday,6
UgwBws4laJpRsA4uvad4AaABAg,LOL - The internet is reporting the truth.  Why don't you?  Grow a spine and stop working as the PR arm of government.  JMO, ,,@botabob,1 minute ago,0,UCuBAiZ7DdKCEnsVYn94wKFA,@botabob,https://yt3.ggpht.com/y06wNqpZ-cZymDrNjFZf7qpirLcL8nzSIqOEq8xaYjqwv6Y348asJ-0jsSBLEYTCEULugDuoEtc=s88-c-k-c0x00ffffff-no-rj,False,5G7k_86LdyY,2024-12-26 07:00:46.990591-07:00,Thursday,7
