comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgyKaGQrbxVdC7wv3254AaABAg,Moving is expensive., ,,@TeeLee-d2o,1 day ago,0,UCsMY5_RzHr_4OUPiEs2Yv4Q,@TeeLee-d2o,https://yt3.ggpht.com/ytc/AIdro_laeprnjeHjiSdCtkIY5ZekgChoopKGcpUw4d6SjxNavZDbGCmy_rqh6gzdnVcZjWhtBQ=s88-c-k-c0x00ffffff-no-rj,False,tUDvROaxVTs,2024-12-20 21:01:35.717424-07:00,Friday,21
UgxSXRXsqu9t5yqiYe54AaABAg,again?????, ,,@kier3202,1 day ago,0,UC9coiq5iO4ugcjl2EWXHRHQ,@kier3202,https://yt3.ggpht.com/ytc/AIdro_keLiKl3R7s44v8Nv7S2qCcCe-nMGUKpG9GIrV39qg=s88-c-k-c0x00ffffff-no-rj,False,tUDvROaxVTs,2024-12-20 21:01:35.717447-07:00,Friday,21
UgwPqH_IMkRY8mNH7x54AaABAg,he has a large mouth and big teeth, ,1,@Goseph_Joebbels,2 days ago,0,UCHsfQNK5HWvVV-yzIF-PMGA,@Goseph_Joebbels,https://yt3.ggpht.com/ytc/AIdro_l-5bqItMJ2AX1joPi-EQyK39_TiLLBL-YE1XI-HtWMUbg=s88-c-k-c0x00ffffff-no-rj,False,tUDvROaxVTs,2024-12-19 21:01:35.717449-07:00,Thursday,21
UgwPqH_IMkRY8mNH7x54AaABAg.ACFZfvKsFbHACG4jDzgVT6,Sounds like you are in love....., ,,@brown5252,1 day ago,1,UCazOcYvBoRhDGfUg6rRpg-w,@brown5252,https://yt3.ggpht.com/ytc/AIdro_k72kUK-NdEdKfvEjJEUjhKu5jOpxP8mcXuVAfdnchHTvhLLwVeyihENTDtYpKNM5EVmA=s88-c-k-c0x00ffffff-no-rj,False,tUDvROaxVTs,2024-12-20 21:01:35.717451-07:00,Friday,21
