comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgwZx3AJOVVxrV3QkMB4AaABAg,Broward County School Districts are pure Swamp.,2,,@jonnydanger7181,28 minutes ago,0,UChwUxhRr6dLQPbAn1pa7ZOg,@jonnydanger7181,https://yt3.ggpht.com/ytc/AIdro_mEr-a0CdqVOWvrAj6dorsdxF7e5sPHkgm5B7xe923K8g=s88-c-k-c0x00ffffff-no-rj,False,HWVzDHFjyis,2025-01-14 15:35:50.653127-07:00,Tuesday,15
UgyldWgB6OwvHII-5e54AaABAg,These teachers are out of hand, ,,@huyoken7953,9 minutes ago,0,UC6UW12s71AyQto5OFujqO2w,@huyoken7953,https://yt3.ggpht.com/BJi0NFO8z0yPLEv0CGX6umoEMXGbX508q3nRKEjCr-b9J76XzVOlXTMRsVUkI10EK-AHw4AVwg=s88-c-k-c0x00ffffff-no-rj,False,HWVzDHFjyis,2025-01-14 15:54:50.653145-07:00,Tuesday,15
UgzA2bS4G4UTUiepUoZ4AaABAg,Bizzare,2,,@patchworkmountains,39 minutes ago,0,UCJS2uHWyVGL_I1ABiBCpj2g,@patchworkmountains,https://yt3.ggpht.com/ytc/AIdro_me8ll3ikpaawSR55Uvo-y2u9W3t0JZI9vr8MitwUi2ZQ=s88-c-k-c0x00ffffff-no-rj,False,HWVzDHFjyis,2025-01-14 15:24:50.653147-07:00,Tuesday,15
UgwpRt3RhxuBtpxipOp4AaABAg,Ya just never really know.....😮,1,,@lindaopperthauser2284,34 minutes ago,0,UCOUf6tku9kddeN2YLSeGU3A,@lindaopperthauser2284,https://yt3.ggpht.com/ytc/AIdro_ll4U5pB_vQSDTuZZR4R9TktuJs-R2_rsHiG4aZdL4=s88-c-k-c0x00ffffff-no-rj,False,HWVzDHFjyis,2025-01-14 15:29:50.653150-07:00,Tuesday,15
UgwFGTKslL8h_NIaYtx4AaABAg,"Bizarre.  This lacks the basic common sense you expect from someone in authority over children and to whom others look up to to set an example.  Based on his age, I would expect him to resign tomorrow, and definately before any legal conviction is rendered.  AKA:  Protecting the pension.  That is unless of course he can find an attorney to show everyone that:  'If the badge don't fit, you have to acquit!'  OK, OK, but who can forget O.J. Sinpson?!?  JUST SAYING...", ,,@commonsense6611,6 minutes ago (edited),0,UCz7XSSe5bgdGnBF-3b94gGw,@commonsense6611,https://yt3.ggpht.com/ytc/AIdro_l8s7o5mhIP63sT8dx6FceKPCar2po-AJwZypbQkB0=s88-c-k-c0x00ffffff-no-rj,False,HWVzDHFjyis,2025-01-14 15:57:50.653152-07:00,Tuesday,15
