comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgwiaVOfqx24VlBQx0F4AaABAg,All they have to do is check the FL Highway toll photo database to narrow down the investigation and find the shooter.,1,,@7217-y8v,22 minutes ago,0,UC48DLTl5Z9hlo-fFN55TxsQ,@7217-y8v,https://yt3.ggpht.com/ytc/AIdro_n8Ldz70R4A5Mty4gqBlS4wAm-vXnerjSWBmUz3Bq8=s88-c-k-c0x00ffffff-no-rj,False,lrPsc8fJ7MA,2025-01-13 21:42:40.241455-07:00,Monday,21
